ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,RCS,WheelSpdFl,WheelSpdFR,WheelSpdRL,WheelSpdRR,YawRate,frameIntervalTimeZ4,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,noise,using,DbfMag,FrameIntervalTime,installAngleOffset,VehLatAcc,VehLongAcc,matchFlag,tag,deltaRange,clusterID,idx,objLen,weight,MeasCounter,MAtr,SteeringAngle,SteeringAngleSpd,EstCarSpeed,Gear,isDmlMode,waveType,sideSlobe0,sideSlobe1,sideSlobe2,peakNum1,peakNum2,AlgTeam,ObstacleProb,scene,errorCode,FlagJam,FlagTunnelFence,FlagFenceScene,FlagBarnScene
START,FrameNb:1031,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2026/08/02 16:34:59:040---->
heightOffset:0,1785659699040,1988642,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.32,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,currCaliAngleHrz:0,currCaliAnglePit:0,selfCaliAngleHrz:0,selfCaliAnglePit:0,servCaliAngleHrz:0,servCaliAnglePit:0,offlineCaliAngleHrz:0,offlineCaliAnglePit:0,determine2useFlag:0,IMU_Z_Accel:0,IMU_X_AngularRate:0,IMU_Y_AngularRate:0,IMU_RollAngle:0,IMU_PitchAngle:0,IMU_YawAngle:0,FcwID:0,FCWWarningLevel:0,FCWTTC:0
21,15.78,0,-18.43,0,0,0,0,0,4.988,14.975,-0.125,0,-7.5,0,0,0,0,0.0572958,0,0,0,0,67,0,0,0,0,0,0,53,0,0.00034,0.00034,0,0,0,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,0,,0,0,0,0,
27,6.08,0,15.01,0,0,0,0,0,-1.5745,5.875,0,0,6.7,0,0,0,0,0.0572958,0,0,0,0,97,0,0,0,0,0,0,53,0,0.00034,0.00034,0,0,0,0,0,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98,0,,0,0,0,0,
31,10.5,0,-49.32,0,0,0,0,0,7.963,6.8375,0,0,19.7,0,0,0,0,0.0572958,0,0,0,0,65,0,0,0,0,0,0,53,0,0.00034,0.00034,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,0,,0,0,0,0,
45,16.64,0,18.71,0,0,0,0,0,-5.337,15.7625,-0.125,0,-16.9,0,0,0,0,0.0572958,0,0,0,0,65,0,0,0,0,0,0,53,0,0.00034,0.00034,0,0,0,0,0,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,,0,0,0,0,
125,7.8,0,-0.65,0,0,0,0,0,0.088,7.8,-0.125,0,-6.5,0,0,0,0,0.0572958,0,0,0,0,98,0,0,0,0,0,0,53,0,0.00034,0.00034,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98,0,,0,0,0,0,
END,Total:5
